,ret_mean,ret_lo,ret_hi,px_mean,px_lo,px_hi
2024-04-12,-5.088509067517423e-06,-0.07090198168955587,0.07089180467142085,248.19623906854562,1.0009684930730718,42184.00526742172
2024-04-15,5.086790654334239e-06,-0.07089180668051263,0.0709019802618213,248.19750159085496,0.9300080281688515,45174.934776257025
2024-04-16,7.799361101877171e-06,-0.07088909511180826,0.070904693834012,248.19943737279442,0.8640806006052445,48378.049695539
2024-04-17,8.50664965684373e-07,-0.07089604385069523,0.07089774518062661,248.19964850736025,0.8028207044542001,51807.944335189
2024-04-18,-6.150692104383896e-06,-0.07090304573138685,0.07089074434717808,248.19812190774186,0.7458982713321798,55480.64807220772
2024-04-19,-4.861155982739505e-06,-0.07090175663622776,0.07089203432426229,248.19691537795666,0.6930127736228026,59413.78407967498
2024-04-22,2.038199958574162e-06,-0.07089485731188938,0.07089893371180653,248.1974212528993,0.6438817319214973,63626.15801870744
2024-04-23,5.557361840631788e-06,-0.07089133862850769,0.07090245335218895,248.19880057577714,0.5982360940271405,68137.40871960785
2024-04-24,1.9732714223913374e-06,-0.07089492281554537,0.07089886935839014,248.1992903393774,0.555824192315613,72968.27395883854
2024-04-25,-3.4650629918815794e-06,-0.07090036130008376,0.07089343117409999,248.19843031320184,0.5164160562611088,78141.24526663235
2024-04-26,-4.026175588682078e-06,-0.07090092269146323,0.07089287034028585,248.19743102274057,0.47980168137950957,83680.9024355482
2024-04-29,2.840785058470772e-07,-0.07089661243775373,0.07089718059476542,248.1975015302959,0.44578536752776393,89613.64248785419
2024-04-30,3.660482957105584e-06,-0.07089323622807404,0.07090055719398826,248.19841005302027,0.4141822001605993,95967.29967242591
2024-05-01,2.211910900851467e-06,-0.07089468489859016,0.07089910872039187,248.19895904578905,0.3848188835896088,102771.29568550368
2024-05-02,-1.670138967706633e-06,-0.07089856697725345,0.07089522669931804,248.1985445190358,0.357535776197319,110057.2899913101
2024-05-03,-3.0271751044110955e-06,-0.07089992416112377,0.07089386981091496,248.1977931785809,0.3321865167800406,117859.67717969615
2024-05-06,-5.92336683425719e-07,-0.07089748933516125,0.0708963046617944,248.19764616192325,0.3086353267493433,126215.49276036862
2024-05-07,2.2113217492094923e-06,-0.07089468574241065,0.07089910838590907,248.19819500677633,0.2867547222504424,135164.0586615669
2024-05-08,1.994614722966042e-06,-0.07089490252139741,0.07089889175084335,248.1986900665503,0.2664252741689469,144747.04062521795
2024-05-09,-5.670666845028984e-07,-0.07089746420446295,0.07089633007109396,248.198549321342,0.24753639783038978,155009.07459419742
2024-05-10,-2.0995783898541625e-06,-0.07089899678304096,0.07089479762626125,248.19802820903146,0.22998631555692745,165998.4115677871
2024-05-13,-9.204254597983546e-07,-0.07089781764925061,0.07089597679833103,248.1977997612472,0.2136807876947494,177767.03110285674
2024-05-14,1.1917069283332394e-06,-0.0708957055337585,0.07089808894761516,248.19809554028478,0.19853173749212089,190370.37388594053
2024-05-15,1.5930521318386835e-06,-0.07089530423119482,0.07089849033545849,248.19849093278998,0.18445676956306928,203867.3459990505
2024-05-16,4.2145074073128604e-08,-0.07089685513895304,0.07089693942910118,248.19850139313377,0.17137936469195714,218320.91687991683
2024-05-17,-1.344632543131763e-06,-0.07089824194221414,0.07089555267712788,248.19816765735163,0.15922886903012382,233798.8989430958
2024-05-20,-9.387718962185813e-07,-0.07089783609855983,0.0708959585547674,248.19793465588714,0.14793988677146702,250374.2959927158
2024-05-21,5.287691082261065e-07,-0.07089636856010495,0.07089742609832139,248.19806589528775,0.1374514860341769,268125.1891397786
2024-05-22,1.1639324467185204e-06,-0.07089573341815651,0.07089806128304994,248.19835478106984,0.12770676212236842,287134.74523094
2024-05-23,3.254718422920745e-07,-0.0708965718817424,0.070897222825427,248.19843556264564,0.11865279048177536,307491.8012445002
2024-05-24,-7.846553663782636e-07,-0.07089768201693993,0.07089611270620717,248.19824081241126,0.11024058267177586,329291.7746417649
2024-05-27,-8.071186391827542e-07,-0.07089770449167498,0.07089609025439661,248.1980404869849,0.10242477841852222,352637.27401679795
2024-05-28,1.3453080232127523e-07,-0.07089676284225892,0.07089703190386355,248.1980738772664,0.09516319319381335,377638.2100832583
2024-05-29,7.858783572546576e-07,-0.07089611150387083,0.07089768326058533,248.198268930761,0.08841649283808034,404411.8842888356
2024-05-30,4.1150169299780984e-07,-0.07089648588411003,0.07089730888749603,248.19837106476885,0.08214807420166287,433083.59856703546
2024-05-31,-4.011032430265018e-07,-0.07089729849084159,0.07089649628435554,248.19827151159728,0.07632399766453977,463787.7083036586
2024-06-03,-6.238394256607478e-07,-0.07089752123342066,0.07089627355456934,248.19811667573012,0.07091281541949852,496668.5285428015
2024-06-04,-7.301274643523967e-08,-0.07089697040703498,0.07089682438154211,248.19809855410398,0.0658853116432228,531880.7499867395
2024-06-05,4.886324286873793e-07,-0.07089640876515614,0.07089738603001351,248.1982198317437,0.061214279657345175,569589.7048404824
