Date,strategy,benchmark
2025-01-23,0.00545808133998138,0.002837772513194947
2025-01-24,-0.0029192948056772083,-0.001101780262207419
2025-01-27,-0.014145261200149362,-0.006870431223187312
2025-01-28,0.008592295985727194,0.005124747605064428
2025-01-29,-0.004482896192468333,-0.0030010146793426618
2025-01-30,0.005367133849927264,0.0038610038947048952
2025-01-31,-0.005321940188832808,-0.0038358492411724177
2025-02-03,-0.006729567512474777,-0.0038452590855350133
2025-02-04,0.006708191462994728,0.004686816277485573
2025-02-05,0.004054578820281707,0.004457757413162122
2025-02-06,0.0034756472494952284,0.0017420585063130378
2025-02-07,-0.009153556065037094,-0.006841505479944221
2025-02-10,0.006791203577796834,0.004321220348937338
2025-02-11,0.0007606320483832807,-0.00015288946527336478
2025-02-12,-0.003221581839285892,-0.003937991217283776
2025-02-13,0.010557507766300267,0.008834772065321905
2025-02-14,-4.9141548504660904e-05,0.0011639184950147374
2025-02-18,0.0029358482958072862,0.00043040824468665306
2025-02-19,0.002354917010085833,0.0019910083004759382
2025-02-20,-0.004160332738465833,-0.0021364541841771834
2025-02-21,-0.017104070340819955,-0.009017246465889417
2025-02-24,-0.0045504828497978655,-0.0022939439045888133
2025-02-25,-0.004973172504068257,-0.0006589753790199326
2025-02-26,0.0005048451078173422,0.0008879116632265482
2025-02-27,-0.01596193038140048,-0.01028597816560295
2025-02-28,0.015605537091145427,0.011182537953428273
2025-03-03,-0.01751987317870307,-0.009868542392478918
2025-03-04,-0.011836938395689,-0.008326334009676195
2025-03-05,0.01074788244534175,0.005133039915910631
2025-03-06,-0.017751124115705563,-0.011156133727196593
2025-03-07,0.005604785986995209,0.0029678798523409267
2025-03-10,-0.026635520445278282,-0.014368538895130012
2025-03-11,-0.008312918961937088,-0.0065167729436624855
2025-03-12,0.005306651377843918,0.0023579409911331783
2025-03-13,-0.013330577942192945,-0.0068094648361232135
2025-03-14,0.02065579987749455,0.011343210514349833
2025-03-17,0.0077113783331923536,0.005192065595351458
2025-03-18,-0.010808475902916559,-0.006096684522656326
2025-03-19,0.01089089709595048,0.0077481621347907925
2025-03-20,-0.0028918386728397083,-0.0015819770776525077
2025-03-21,0.00032996839404408895,-0.00012629540762776337
2025-03-24,0.01790847553438546,0.009058550485852024
2025-03-25,0.002403816676108894,0.0019447154011102974
2025-03-26,-0.011938242736113436,-0.008118714283471884
2025-03-27,-0.0026557009233101336,-0.0017712264703293457
2025-03-28,-0.02013827590476458,-0.00991684412144822
2025-03-31,0.006712717356062825,0.00473231299518484
2025-04-01,0.002824459667514878,0.002951273433638102
2025-04-02,0.006328459867428915,0.0034717470091107927
2025-04-03,-0.04928086972721468,-0.027601175290806856
2025-04-04,-0.058542957104373516,-0.0341173096760794
2025-04-07,-0.001781174121098017,-0.006162405411843874
2025-04-08,-0.01566278337607907,-0.011464937546142195
2025-04-09,0.10501936290804648,0.06124816133874034
2025-04-10,-0.04381910213860685,-0.029388652591488706
2025-04-11,0.017842820692500094,0.010043301359399459
2025-04-14,0.009701469350871017,0.00807012274285035
2025-04-15,-0.0028008701353232635,-0.0006545989664852314
2025-04-16,-0.0222280445795201,-0.012052738514056416
2025-04-17,0.0014268034792483952,-7.145082635939826e-05
2025-04-21,-0.023802693225792537,-0.0162548223946668
2025-04-22,0.02601781885077692,0.015917921249840594
2025-04-23,0.015495410311062274,0.009975358070316798
2025-04-24,0.021048963329638015,0.014767140004292134
2025-04-25,0.007225296308140727,0.005634103135423896
2025-04-28,0.0003813189723198551,0.0012198180329376918
2025-04-29,0.006299366429427744,0.004801040267078838
2025-04-30,0.00039689862486880223,-3.700636017855974e-05
2025-05-01,0.007086918658016916,0.0031110321479252967
2025-05-02,0.014844126966101712,0.006927706916789456
2025-05-05,-0.005734344664454216,-0.004009623699631426
2025-05-06,-0.008358306173355645,-0.004167981736435289
2025-05-07,0.004205449962551011,0.003294556500718082
2025-05-08,0.006967875967815118,0.0020565922678950077
2025-05-09,-0.001274232435292899,-0.0004424530481145217
2025-05-12,0.033047460253633476,0.018586334479454125
2025-05-13,0.006603942183768696,0.003882711656627569
2025-05-14,0.0012780543198120942,-0.0005503947311591428
2025-05-15,0.004884307758791007,0.005088068631160292
2025-05-16,0.006333987933543117,0.004160960971231642
2025-05-19,0.0010938861981293346,0.0005681727424569072
2025-05-20,-0.003362149651729207,-0.002760926403782782
2025-05-21,-0.016850834890440813,-0.012771677941493143
2025-05-22,0.00039468861295000046,0.0013170766796350986
2025-05-23,-0.006825797034137215,-0.0035946119663665677
2025-05-27,0.02079063898527833,0.014537342242632922
2025-05-28,-0.005785424528526373,-0.004406956643392079
2025-05-29,0.00394740747954514,0.0038104480330247714
2025-05-30,-0.0011184904808482221,5.688733811881619e-05
2025-06-02,0.00563288531499917,0.002602493764470415
2025-06-03,0.005702652159287558,0.0030833424840532864
2025-06-04,-0.00026844529302616493,0.0022193103143526294
2025-06-05,-0.00483279914057988,-0.003714118208965056
2025-06-06,0.010269004884551292,0.004241771696781749
2025-06-09,0.0009012630147242628,0.0011387078896687441
2025-06-10,0.0056696491505836555,0.004244012991179824
2025-06-11,-0.0028519840864627,-0.0005564064258123391
2025-06-12,0.003974290184260543,0.003874887293404905
2025-06-13,-0.011180122082398825,-0.008268373846408328
2025-06-16,0.00951425682474416,0.0051201201506809735
2025-06-17,-0.008545074332639513,-0.004076893959489292
2025-06-18,-0.00015070059899136012,0.00011832229680264206
2025-06-20,-0.00234855816398305,-0.001182019068731499
2025-06-23,0.00987749011881256,0.007024970856961632
2025-06-24,0.011047245877038092,0.007966812481867258
2025-06-25,0.0005602785258216336,0.00045069196544145207
2025-06-26,0.007823824018649228,0.00593263719824777
2025-06-27,0.004968339764334306,0.0021999695638283967
2025-06-30,0.004781191670012452,0.0044681964335375746
2025-07-01,-0.00032362414789333105,-0.0004846822292092767
2025-07-02,0.004533291803274775,0.002406215214608487
2025-07-03,0.00788139987465386,0.003984972571802636
2025-07-07,-0.007452000479036158,-0.005891263327526319
2025-07-08,-0.0005477312372305088,-0.0005482024569019028
2025-07-09,0.005996663994070728,0.005240775496268224
2025-07-10,0.002820257303000284,0.0018140385837472905
2025-07-11,-0.0035154072757078714,-0.003735713837607846
2025-07-14,0.0019082172648787754,0.0011427037099343007
2025-07-15,-0.004273271747553653,-0.0038057904282221555
2025-07-16,0.0033432282214846953,0.0028143494178693995
2025-07-17,0.006119649327969823,0.003935527879218581
2025-07-18,-0.0007323752525193461,0.0001546279062383249
2025-07-21,0.0018961764380651669,0.0022640180795425735
2025-07-22,0.00014308223598114012,0.0007025624744854131
2025-07-23,0.008507516372031176,0.004564623110574706
2025-07-24,0.0003310590028946514,-0.0002489815266959461
2025-07-25,0.004224319453948855,0.0035732561847774402
2025-07-28,-0.0002510958258695739,-0.0007657644899163873
2025-07-29,-0.002637599568784954,0.0002636825945969701
2025-07-30,-0.0012593076546152382,-0.0017536620665838942
